"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","MA1","MD1","OC1","OD1","REM","EQD"
"01006099999","2023-11-06T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","030,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0078,1","-0133,1","10104,1","240,M,-0076,1","240,N,-0079,1","99999,9,10088,1","7,1,005,1,+999,9",,"3,99,0110,1,999","SYN07601006 46/// /0308 11078 21133 30088 40104 57005 333 11076 21079 90710 91111=",
"01006099999","2023-11-06T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","020,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0079,1","-0129,1","10105,1","240,M,-0077,1","240,N,-0082,1","99999,9,10089,1",,,"3,99,0080,1,999","SYN07601006 46/// /0207 11079 21129 30089 40105 54003 333 11077 21082 90710 91108=","Q014     3APCTENQ02.3    3APC3  "
"01006099999","2023-11-06T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","020,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0082,1","-0137,1","10116,1","240,M,-0079,1","240,N,-0083,1","99999,9,10099,1","2,1,005,1,+999,9",,"3,99,0100,1,999","SYN07601006 46/// /0208 11082 21137 30099 40116 52005 333 11079 21083 90710 91110=",
"01006099999","2023-11-06T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","330,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0085,1","-0119,1","10122,1","240,M,-0076,1","240,N,-0087,1","99999,9,10106,1",,,"3,99,0080,1,999","SYN07601006 46/// /3305 11085 21119 30106 40122 54001 333 11076 21087 90710 91108=","Q014     3APCTENQ02.1    3APC3  "
"01006099999","2023-11-07T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","340,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0095,1","-0124,1","10131,1","240,M,-0090,1","240,N,-0095,1","99999,9,10114,1","2,1,006,1,+999,9",,"3,99,0130,1,999","SYN07601006 46/// /3409 11095 21124 30114 40131 52006 333 11090 21095 90710 91113=",
"01006099999","2023-11-07T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","340,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0082,1","-0116,1","10144,1","240,M,-0081,1","240,N,-0087,1","99999,9,10127,1","1,1,010,1,+999,9",,"3,99,0090,1,999","SYN08201006 46/// /3407 11082 21116 30127 40144 51010 90900 333 11081 21087 90710 91109=",
"01006099999","2023-11-07T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","320,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0088,1","-0145,1","10160,1","240,M,-0085,1","240,N,-0089,1","99999,9,10144,1","2,1,006,1,+999,9",,"3,99,0070,1,999","SYN07601006 46/// /3206 11088 21145 30144 40160 52006 333 11085 21089 90710 91107=",
"01006099999","2023-11-07T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","210,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0118,1","-0157,1","10161,1","240,M,-0116,1","240,N,-0140,1","99999,9,10144,1","7,1,003,1,+999,9",,"3,99,0060,1,999","SYN08201006 46/// /2106 11118 21157 30144 40161 57003 92100 333 11116 21140 90710 91106=",
"01006099999","2023-11-08T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","250,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0069,1","-0103,1","10131,1","240,M,-0068,1","240,N,-0084,1","99999,9,10115,1","7,1,016,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /2504 11069 21103 30115 40131 57016 333 11068 21084 90710 91106=",
"01006099999","2023-11-08T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","250,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0079,1","-0107,1","10109,1","240,M,-0053,1","240,N,-0081,1","99999,9,10093,1","7,1,008,1,+999,9",,"3,99,0080,1,999","SYN07601006 46/// /2507 11079 21107 30093 40109 57008 333 11053 21081 90710 91108=",
"01006099999","2023-11-08T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","250,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0056,1","-0088,1","10092,1","240,M,-0056,1","240,N,-0069,1","99999,9,10076,1","7,1,012,1,+999,9",,"3,99,0100,1,999","SYN07601006 46/// /2510 11056 21088 30076 40092 57012 333 11056 21069 90710 91110=",
"01006099999","2023-11-08T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","205,1,N,0018,1","99999,9,9,9","999999,9,9,9","-0050,1","-0078,1","10084,1",,,"99999,9,10068,1","7,1,006,1,+999,9","0059,1","3,99,9999,9,999","SYN004BUFR",
"01006099999","2023-11-09T00:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","187,1,N,0053,1","99999,9,9,9","999999,9,9,9","-0059,1","-0089,1","10072,1",,,"99999,9,10056,1","7,1,012,1,+999,9","0058,1","3,99,9999,9,999","SYN004BUFR",
"01006099999","2023-11-09T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","220,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0034,1","-0068,1","10056,1","240,M,-0032,1","240,N,-0041,1","99999,9,10040,1","7,1,015,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /2205 11034 21068 30040 40056 57015 333 11032 21041 90710 91106=",
"01006099999","2023-11-09T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","190,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0026,1","-0060,1","10040,1","240,M,-0026,1","240,N,-0032,1","99999,9,10024,1","9,9,000,1,+999,9",,"3,99,0090,1,999","SYN07601006 46/// /1907 11026 21060 30024 40040 50000 333 11026 21032 90710 91109=",
"01006099999","2023-11-09T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","200,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0059,1","-0095,1","10032,1","240,M,-0037,1","240,N,-0059,1","99999,9,10016,1","5,1,000,1,+999,9",,"3,99,0030,1,999","SYN07601006 46/// /2002 11059 21095 30016 40032 55000 333 11037 21059 90710 91103=",
"01006099999","2023-11-09T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","360,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0041,1","-0064,1","10039,1","240,M,-0035,1","240,N,-0041,1","99999,9,10023,1","2,1,003,1,+999,9",,"3,99,0120,1,999","SYN07601006 46/// /3611 11041 21064 30023 40039 52003 333 11035 21041 90710 91112=",
"01006099999","2023-11-09T23:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","356,1,N,0110,1","99999,9,9,9","999999,9,9,9","-0047,1","-0066,1","10049,1",,,"99999,9,10033,1","1,1,012,1,+999,9","0131,1","9,99,0112,1,999","SYN004BUFR",
"01006099999","2023-11-10T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","050,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0076,1","-0093,1","10109,1","240,M,-0076,1","240,N,-0079,1","99999,9,10093,1","2,1,021,1,+999,9",,"3,99,0070,1,999","SYN07601006 46/// /0506 11076 21093 30093 40109 52021 333 11076 21079 90710 91107=",
"01006099999","2023-11-10T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","360,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0083,1","-0117,1","10137,1","240,M,-0076,1","240,N,-0083,1","99999,9,10120,1","2,1,016,1,+999,9",,"3,99,0100,1,999","SYN07601006 46/// /3608 11083 21117 30120 40137 52016 333 11076 21083 90710 91110=",
"01006099999","2023-11-10T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","330,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0082,1","-0120,1","10164,1","240,M,-0079,1","240,N,-0082,1","99999,9,10148,1","2,1,015,1,+999,9",,"3,99,0090,1,999","SYN07601006 46/// /3307 11082 21120 30148 40164 52015 333 11079 21082 90710 91109=",
"01006099999","2023-11-11T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","220,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0134,1","-0176,1","10182,1","240,M,-0129,1","240,N,-0136,1","99999,9,10166,1","2,1,009,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /2206 11134 21176 30166 40182 52009 333 11129 21136 90710 91106=",
"01006099999","2023-11-11T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","180,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0098,1","-0153,1","10190,1","240,M,-0091,1","240,N,-0098,1","99999,9,10174,1","2,1,005,1,+999,9",,"3,99,0040,1,999","SYN07601006 46/// /1803 11098 21153 30174 40190 52005 333 11091 21098 90710 91104=",
"01006099999","2023-11-11T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","180,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0089,1","-0121,1","10180,1","240,M,-0083,1","240,N,-0100,1","99999,9,10163,1","7,1,007,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /1805 11089 21121 30163 40180 57007 333 11083 21100 90710 91106=",
"01006099999","2023-11-11T22:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","181,1,N,0072,1","99999,9,9,9","999999,9,9,9","-0062,1","-0086,1","10135,1",,,"99999,9,10119,1","6,1,026,1,+999,9","0089,1","9,99,0085,1,999","SYN004BUFR",
"01006099999","2023-11-12T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","220,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0022,1","-0040,1","10098,1","240,M,-0022,1","240,N,-0039,1","99999,9,10082,1","8,1,019,1,+999,9",,"3,99,0110,1,999","SYN07601006 46/// /2208 11022 21040 30082 40098 58019 333 11022 21039 90710 91111=",
"01006099999","2023-11-12T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","310,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0037,1","-0063,1","10074,1","240,M,-0034,1","240,N,-0039,1","99999,9,10058,1","9,9,004,1,+999,9",,"3,99,0100,1,999","SYN07601006 46/// /3105 11037 21063 30058 40074 50004 333 11034 21039 90710 91110=",
"01006099999","2023-11-12T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","250,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0059,1","-0098,1","10094,1","240,M,-0054,1","240,N,-0070,1","99999,9,10078,1","3,1,003,1,+999,9",,"3,99,0080,1,999","SYN07601006 46/// /2506 11059 21098 30078 40094 53003 333 11054 21070 90710 91108=",
"01006099999","2023-11-12T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","210,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0051,1","-0104,1","10075,1","240,M,-0041,1","240,N,-0069,1","99999,9,10059,1","7,1,011,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /2105 11051 21104 30059 40075 57011 333 11041 21069 90710 91106=",
"01006099999","2023-11-13T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","010,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0073,1","-0098,1","10070,1","240,M,-0068,1","240,N,-0074,1","99999,9,10054,1","9,9,004,1,+999,9",,"3,99,0130,1,999","SYN08201006 46/// /0110 11073 21098 30054 40070 50004 90300 333 11068 21074 90710 91113=",
"01006099999","2023-11-13T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","360,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0087,1","-0116,1","10101,1","240,M,-0087,1","240,N,-0089,1","99999,9,10085,1","2,1,018,1,+999,9",,"3,99,0120,1,999","SYN07601006 46/// /3609 11087 21116 30085 40101 52018 333 11087 21089 90710 91112=",
"01006099999","2023-11-13T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","020,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0098,1","-0134,1","10137,1","240,M,-0096,1","240,N,-0099,1","99999,9,10121,1","2,1,018,1,+999,9",,"3,99,0080,1,999","SYN07601006 46/// /0205 11098 21134 30121 40137 52018 333 11096 21099 90710 91108=",
"01006099999","2023-11-13T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","020,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0105,1","-0144,1","10146,1","240,M,-0105,1","240,N,-0107,1","99999,9,10130,1","4,1,000,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /0204 11105 21144 30130 40146 54000 333 11105 21107 90710 91106=",
"01006099999","2023-11-14T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0115,1","-0130,1","10137,1","240,M,-0111,1","240,N,-0115,1","99999,9,10120,1",,,"3,99,0020,1,999","SYN07601006 46/// /2701 11115 21130 30120 40137 54002 333 11111 21115 90710 91102=","Q014     3APCTENQ02.2    3APC3  "
"01006099999","2023-11-14T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","030,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0122,1","-0152,1","10151,1","240,M,-0121,1","240,N,-0125,1","99999,9,10135,1","2,1,013,1,+999,9",,"3,99,0080,1,999","SYN07601006 46/// /0306 11122 21152 30135 40151 52013 333 11121 21125 90710 91108=",
"01006099999","2023-11-14T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","360,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0136,1","-0182,1","10164,1","240,M,-0131,1","240,N,-0137,1","99999,9,10148,1","2,1,009,1,+999,9",,"3,99,0100,1,999","SYN07601006 46/// /3609 11136 21182 30148 40164 52009 333 11131 21137 90710 91110=",
"01006099999","2023-11-15T00:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","008,1,N,0063,1","99999,9,9,9","999999,9,9,9","-0135,1","-0172,1","10175,1",,,"99999,9,10159,1","2,1,005,1,+999,9","0089,1","3,99,9999,9,999","SYN004BUFR",
"01006099999","2023-11-15T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","020,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0134,1","-0168,1","10178,1","240,M,-0133,1","240,N,-0139,1","99999,9,10162,1","2,9,003,9,+999,9",,"3,99,0080,1,999","SYN07601006 46/// /0205 11134 21168 30162 40178 54003 333 11133 21139 90710 91108=","Q01.3    3APC3  Q024     3APCTEN"
"01006099999","2023-11-15T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","310,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0126,1","-0159,1","10174,1","240,M,-0125,1","240,N,-0129,1","99999,9,10158,1",,,"3,99,0090,1,999","SYN07601006 46/// /3107 11126 21159 30158 40174 54001 333 11125 21129 90710 91109=","Q014     3APCTENQ02.1    3APC3  "
"01006099999","2023-11-15T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","230,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0165,1","-0194,1","10169,1","240,M,-0165,1","240,N,-0183,1","99999,9,10152,1","7,1,004,1,+999,9",,"3,99,0070,1,999","SYN07601006 46/// /2306 11165 21194 30152 40169 57004 333 11165 21183 90710 91107=",
"01006099999","2023-11-15T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","240,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0140,1","-0165,1","10152,1","240,M,-0140,1","240,N,-0144,1","99999,9,10135,1","7,1,010,1,+999,9",,"3,99,0070,1,999","SYN07601006 46/// /2406 11140 21165 30135 40152 57010 333 11140 21144 90710 91107=",
"01006099999","2023-11-16T00:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","239,1,N,0052,1","99999,9,9,9","999999,9,9,9","-0137,1","-0162,1","10141,1",,,"99999,9,10124,1","7,1,011,1,+999,9","0060,1","3,99,9999,9,999","SYN004BUFR",
"01006099999","2023-11-16T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","220,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0130,1","-0152,1","10126,1","240,M,-0130,1","240,N,-0135,1","99999,9,10109,1","7,1,015,1,+999,9",,"3,99,0050,1,999","SYN07601006 46/// /2204 11130 21152 30109 40126 57015 333 11130 21135 90710 91105=",
"01006099999","2023-11-16T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","210,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0119,1","-0146,1","10092,1","240,M,-0115,1","240,N,-0119,1","99999,9,10075,1","7,1,015,1,+999,9",,"3,99,0030,1,999","SYN07601006 46/// /2102 11119 21146 30075 40092 57015 333 11115 21119 90710 91103=",
"01006099999","2023-11-16T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","130,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0128,1","-0148,1","10071,1","240,M,-0124,1","240,N,-0128,1","99999,9,10055,1","7,1,007,1,+999,9",,"3,99,0070,1,999","SYN07601006 46/// /1306 11128 21148 30055 40071 57007 333 11124 21128 90710 91107=",
"01006099999","2023-11-16T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","050,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0126,1","-0154,1","10072,1","240,M,-0125,1","240,N,-0127,1","99999,9,10056,1",,,"3,99,0060,1,999","SYN07601006 46/// /0503 11126 21154 30056 40072 54002 333 11125 21127 90710 91106=","Q014     3APCTENQ02.2    3APC3  "
"01006099999","2023-11-17T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","020,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0124,1","-0155,1","10087,1","240,M,-0122,1","240,N,-0124,1","99999,9,10071,1","2,1,006,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /0203 11124 21155 30071 40087 52006 333 11122 21124 90710 91106=",
"01006099999","2023-11-17T06:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","030,1,N,0037,1","99999,9,9,9","999999,9,9,9","-0119,1","-0156,1","10090,1",,,"99999,9,10074,1","2,9,003,9,+999,9","0057,1","9,99,0047,1,999","SYN004BUFR","Q01.3    3APC3  Q024     3APCTEN"
"01006099999","2023-11-17T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","050,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0119,1","-0153,1","10102,1","240,M,-0118,1","240,N,-0124,1","99999,9,10086,1","2,1,012,1,+999,9",,"3,99,0040,1,999","SYN07601006 46/// /0503 11119 21153 30086 40102 52012 333 11118 21124 90710 91104=",
"01006099999","2023-11-17T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","240,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0122,1","-0149,1","10113,1","240,M,-0122,1","240,N,-0126,1","99999,9,10096,1","2,1,005,1,+999,9",,"3,99,0030,1,999","SYN07601006 46/// /2401 11122 21149 30096 40113 52005 333 11122 21126 90710 91103=",
"01006099999","2023-11-17T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","040,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0107,1","-0136,1","10126,1","240,M,-0107,1","240,N,-0109,1","99999,9,10110,1","2,1,008,1,+999,9",,"3,99,0030,1,999","SYN07601006 46/// /0402 11107 21136 30110 40126 52008 333 11107 21109 90710 91103=",
"01006099999","2023-11-18T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","010,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0118,1","-0148,1","10134,1","240,M,-0117,1","240,N,-0121,1","99999,9,10118,1","2,1,004,1,+999,9",,"3,99,0080,1,999","SYN07601006 46/// /0106 11118 21148 30118 40134 52004 333 11117 21121 90710 91108=",
"01006099999","2023-11-18T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","010,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0134,1","-0176,1","10149,1","240,M,-0128,1","240,N,-0135,1","99999,9,10132,1","2,1,007,1,+999,9",,"3,99,0110,1,999","SYN07601006 46/// /0109 11134 21176 30132 40149 52007 333 11128 21135 90710 91111=",
"01006099999","2023-11-18T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","030,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0129,1","-0171,1","10155,1","240,M,-0129,1","240,N,-0133,1","99999,9,10139,1","5,1,001,1,+999,9",,"3,99,0080,1,999","SYN07601006 46/// /0306 11129 21171 30139 40155 55001 333 11129 21133 90710 91108=",
"01006099999","2023-11-18T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","030,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0138,1","-0175,1","10160,1","240,M,-0136,1","240,N,-0138,1","99999,9,10143,1","1,1,006,1,+999,9",,"3,99,0070,1,999","SYN07601006 46/// /0305 11138 21175 30143 40160 51006 333 11136 21138 90710 91107=",
"01006099999","2023-11-19T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","070,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0159,1","-0185,1","10162,1","240,M,-0158,1","240,N,-0164,1","99999,9,10146,1",,,"3,99,0050,1,999","SYN07601006 46/// /0704 11159 21185 30146 40162 54002 333 11158 21164 90710 91105=","Q014     3APCTENQ02.2    3APC3  "
"01006099999","2023-11-19T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0175,1","-0196,1","10156,1","240,M,-0175,1","240,N,-0179,1","99999,9,10140,1","9,9,001,1,+999,9",,"3,99,0000,1,999","SYN07601006 46/// /0000 11175 21196 30140 40156 50001 333 11175 21179 90710 91100=",
"01006099999","2023-11-19T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","190,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0181,1","-0199,1","10134,1","240,M,-0180,1","240,N,-0202,1","99999,9,10117,1","7,1,012,1,+999,9",,"3,99,0040,1,999","SYN07601006 46/// /1903 11181 21199 30117 40134 57012 333 11180 21202 90710 91104=",
"01006099999","2023-11-19T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","204,1,N,0039,1","99999,9,9,9","999999,9,9,9","-0149,1","-0177,1","10112,1",,,"99999,9,10095,1","7,1,010,1,+999,9","0067,1","3,99,9999,9,999","SYN004BUFR",
"01006099999","2023-11-19T23:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","252,1,N,0025,1","99999,9,9,9","999999,9,9,9","-0114,1","-0146,1","10098,1",,,"99999,9,10081,1","7,1,018,1,+999,9",,"9,99,0035,1,999","SYN004BUFR",
"01006099999","2023-11-20T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","240,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0058,1","-0077,1","10075,1","240,M,-0058,1","240,N,-0068,1","99999,9,10059,1","7,1,017,1,+999,9",,"3,99,0120,1,999","SYN07601006 46/// /2407 11058 21077 30059 40075 57017 333 11058 21068 90710 91112=",
"01006099999","2023-11-20T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","240,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0045,1","-0069,1","10056,1","240,M,-0043,1","240,N,-0054,1","99999,9,10040,1","5,1,003,1,+999,9",,"3,99,0090,1,999","SYN07601006 46/// /2408 11045 21069 30040 40056 55003 333 11043 21054 90710 91109=",
"01006099999","2023-11-20T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","230,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0050,1","-0074,1","10041,1","240,M,-0045,1","240,N,-0054,1","99999,9,10025,1","7,1,005,1,+999,9",,"3,99,0090,1,999","SYN07601006 46/// /2308 11050 21074 30025 40041 57005 333 11045 21054 90710 91109=",
"01006099999","2023-11-20T22:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","269,1,N,0043,1","99999,9,9,9","999999,9,9,9","-0047,1","-0071,1","10037,1",,,"99999,9,10021,1","4,1,000,1,+999,9","0054,1","9,99,0048,1,999","SYN004BUFR",
"01006099999","2023-11-21T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","200,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0037,1","-0063,1","10016,1","240,M,-0029,1","240,N,-0042,1","99999,9,10000,1","7,1,015,1,+999,9",,"3,99,0100,1,999","SYN07601006 46/// /2006 11037 21063 30000 40016 57015 333 11029 21042 90710 91110=",
"01006099999","2023-11-21T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","210,1,N,0110,1","99999,9,9,N","999999,9,9,9","+0006,1","-0016,1","09967,1","240,M,+0010,1","240,N,-0003,1","99999,9,09952,1","8,1,022,1,+999,9",,"3,99,0130,1,999","SYN07601006 46/// /2111 10006 21016 39952 49967 58022 333 10010 21003 90710 91113=",
"01006099999","2023-11-21T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","240,1,N,0130,1","99999,9,9,N","999999,9,9,9","-0006,1","-0024,1","09951,1","240,M,-0004,1","240,N,-0008,1","99999,9,09935,1","8,1,008,1,+999,9",,"3,99,0170,1,999","SYN07601006 46/// /2413 11006 21024 39935 49951 58008 333 11004 21008 90710 91117=",
"01006099999","2023-11-21T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","220,1,N,0140,1","99999,9,9,N","999999,9,9,9","+0029,1","+0000,1","09944,1","240,M,+0030,1","240,N,+0008,1","99999,9,09929,1","6,1,016,1,+999,9",,"3,99,0160,1,999","SYN07601006 46/// /2214 10029 21000 39929 49944 56016 333 10030 20008 90710 91116=",
"01006099999","2023-11-22T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","200,1,N,0130,1","99999,9,9,N","999999,9,9,9","+0013,1","-0005,1","09904,1","240,M,+0015,1","240,N,+0012,1","99999,9,09888,1","6,1,028,1,+999,9",,"3,99,0160,1,999","SYN08201006 46/// /2013 10013 21005 39888 49904 56028 90300 333 10015 20012 90710 91116=",
