"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"01001499999","2023-09-18T11:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0088,1","99999,9,9,N","009999,1,9,9","+0190,1","+0120,1","99999,9","04,1,+01402,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01402,1,99,9,99,9","09970,1,99999,9",,,,"MET051METAR ENSO 181120Z 12017KT 9999 SCT046 19/12 Q0997=",
"01001499999","2023-09-18T11:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0088,1","01981,1,C,N","009999,1,9,9","+0190,1","+0120,1","99999,9","02,1,+01463,1,99,9","04,1,+01981,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01463,1,99,9,99,9","09970,1,99999,9",,,,"MET058METAR ENSO 181150Z 12017KT 9999 FEW048 SCT065 19/12 Q0997=",
"01001499999","2023-09-18T12:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0093,1","02195,1,C,N","009999,1,9,9","+0190,1","+0120,1","99999,9","04,1,+01494,1,99,9","04,1,+02195,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01494,1,99,9,99,9","09970,1,99999,9","61,1",,,"MET062METAR ENSO 181220Z 12018KT 9999 -RA SCT049 SCT072 19/12 Q0997=",
"01001499999","2023-09-18T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","130,1,N,0057,1","99999,9,9,Y","009999,1,9,9","+0170,5","+0110,5","99999,9",,,,,,,"09960,5,99999,9",,,,"MET050METAR ENSO 181250Z 13011KT 9999 CAVOK 17/11 Q0996=","D01      0ADE693D02      0ADE539D03      0ADE022"
"01001499999","2023-09-18T13:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","100,1,N,0072,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0120,1","99999,9",,,,,,,"09940,1,99999,9",,,,"MET045METAR ENSO 181320Z 10014KT CAVOK 18/12 Q0994=",
"01001499999","2023-09-18T13:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0072,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0120,1","99999,9",,,,,,,"09940,1,99999,9",,,,"MET045METAR ENSO 181350Z 11014KT CAVOK 18/12 Q0994=",
"01001499999","2023-09-18T14:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0088,1","01494,1,C,N","009999,1,9,9","+0170,1","+0130,1","99999,9","04,1,+00488,1,99,9","04,1,+01494,1,99,9","07,1,+02499,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00488,1,99,9,99,9","09930,1,99999,9","63,1",,,"MET068METAR ENSO 181420Z 11017KT 9999 RA SCT016 SCT049 BKN082 17/13 Q0993=",
"01001499999","2023-09-19T06:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","100,1,N,0021,1","00427,1,C,N","009999,1,9,9","+0100,1","+0100,1","99999,9","02,1,+00152,1,99,9","04,1,+00427,1,99,9","07,1,+00671,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00152,1,99,9,99,9","09900,1,99999,9","61,1",,,"MET075METAR ENSO 190620Z 10004KT 9999 5000N -RA FEW005 SCT014 BKN022 10/10 Q0990=",
"01001499999","2023-09-19T06:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0046,1","00274,1,C,N","009999,1,9,9","+0100,1","+0100,1","99999,9","02,1,+00061,1,99,9","04,1,+00274,1,08,1","07,1,+00914,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00061,1,99,9,99,9","09900,1,99999,9","16,1",,,"MET073METAR ENSO 190650Z 11009KT 9999 VCSH FEW002 SCT009TCU BKN030 10/10 Q0990=",
"01001499999","2023-09-19T07:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","140,1,N,0041,1","00671,1,C,N","009999,1,9,9","+0110,1","+0110,1","99999,9","02,1,+00091,1,99,9","04,1,+00671,1,08,1","04,1,+01676,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00091,1,99,9,99,9","09900,1,99999,9","16,1",,,"MET073METAR ENSO 190720Z 14008KT 9999 VCSH FEW003 SCT022TCU SCT055 11/11 Q0990=",
"01001499999","2023-09-19T07:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","130,1,V,0046,1","00853,1,C,N","009999,1,9,9","+0110,1","+0110,1","99999,9","02,1,+00244,1,99,9","04,1,+00853,1,08,1","04,1,+01676,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","09900,1,99999,9","16,1",,,"MET081METAR ENSO 190750Z 13009KT 110V180 9999 VCSH FEW008 SCT028TCU SCT055 11/11 Q0990=",
"01001499999","2023-09-19T08:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","999,9,V,0021,1","00732,1,C,N","009999,1,9,9","+0120,1","+0120,1","99999,9","02,1,+00366,1,99,9","04,1,+00732,1,08,1","04,1,+01676,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","09900,1,99999,9","80,1",,,"MET074METAR ENSO 190820Z VRB04KT 9999 -SHRA FEW012 SCT024TCU SCT055 12/12 Q0990=",
"01001499999","2023-09-19T08:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","220,1,V,0031,1","00792,1,C,N","009999,1,9,9","+0120,1","+0120,1","99999,9","02,1,+00366,1,99,9","04,1,+00792,1,09,1","04,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","09900,1,99999,9","16,1",,,"MET080METAR ENSO 190850Z 22006KT 190V280 9999 VCSH FEW012 SCT026CB SCT060 12/12 Q0990=",
"01001499999","2023-09-19T09:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","240,1,V,0046,1","01676,1,9,N","009999,1,9,9","+0120,1","+0120,1","99999,9","04,1,+00549,1,09,1","07,1,+01676,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","09900,1,99999,9","80,1",,,"MET074METAR ENSO 190920Z 24009KT 150V280 9999 -SHRA SCT018CB BKN055 12/12 Q0990=",
"01001499999","2023-09-19T09:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","210,1,V,0041,1","01524,1,9,N","009999,1,9,9","+0110,1","+0110,1","99999,9","04,1,+00549,1,09,1","07,1,+01524,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","09900,1,99999,9","16,1",,,"MET073METAR ENSO 190950Z 21008KT 160V260 9999 VCSH SCT018CB BKN050 11/11 Q0990=",
"01001499999","2023-09-19T10:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","230,1,V,0036,1","01524,1,C,N","009999,1,9,9","+0120,1","+0120,1","99999,9","04,1,+00549,1,09,1","04,1,+01524,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","09900,1,99999,9","16,1",,,"MET080METAR ENSO 191020Z 23007KT 190V260 9999 VCSH SCT018CB SCT050 12/12 Q0990 RESHRA=",
"01001499999","2023-09-19T10:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","150,1,N,0021,1","01524,1,C,N","009999,1,9,9","+0120,1","+0110,1","99999,9","04,1,+00549,1,09,1","04,1,+01524,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","09900,1,99999,9","16,1",,,"MET065METAR ENSO 191050Z 15004KT 9999 VCSH SCT018CB SCT050 12/11 Q0990=",
"01001499999","2023-09-19T11:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","190,1,N,0057,1","01524,1,C,N","009999,1,9,9","+0100,1","+0100,1","99999,9","04,1,+00549,1,09,1","04,1,+01524,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","09900,1,99999,9","81,1",,,"MET065METAR ENSO 191120Z 19011KT 9999 SHRA SCT018CB SCT050 10/10 Q0990=",
"01001499999","2023-09-19T11:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","190,1,N,0057,1","01676,1,C,N","009999,1,9,9","+0100,1","+0100,1","99999,9","04,1,+00610,1,09,1","04,1,+01676,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","09900,1,99999,9","80,1",,,"MET066METAR ENSO 191150Z 19011KT 9999 -SHRA SCT020CB SCT055 10/10 Q0990=",
"01001499999","2023-09-19T12:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","150,1,N,0041,1","01372,1,C,N","009999,1,9,9","+0120,1","+0120,1","99999,9","04,1,+00610,1,09,1","04,1,+01372,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","09900,1,99999,9","16,1",,,"MET065METAR ENSO 191220Z 15008KT 9999 VCSH SCT020CB SCT045 12/12 Q0990=",
"01001499999","2023-09-19T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","130,1,N,0041,1","00610,1,C,N","009999,1,9,9","+0120,1","+0120,1","99999,9","02,1,+00457,1,99,9","04,1,+00610,1,09,1","04,1,+00762,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","09900,1,99999,9","16,1",,,"MET072METAR ENSO 191250Z 13008KT 9999 VCSH FEW015 SCT020CB SCT025 12/12 Q0990=",
"01001499999","2023-09-19T13:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","260,1,N,0005,1","00610,1,C,N","009999,1,9,9","+0130,1","+0130,1","99999,9","02,1,+00457,1,99,9","04,1,+00610,1,09,1","04,1,+00914,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","09890,1,99999,9","16,1",,,"MET072METAR ENSO 191320Z 26001KT 9999 VCSH FEW015 SCT020CB SCT030 13/13 Q0989=",
"01001499999","2023-09-20T06:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0077,1","00305,1,9,N","004000,1,9,9","+0100,1","+0100,1","99999,9","04,1,+00122,1,99,9","08,1,+00305,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00122,1,99,9,99,9","09880,1,99999,9","59,1",,,"MET063METAR ENSO 200620Z 11015KT 4000 RADZ SCT004 OVC010 10/10 Q0988=",
"01001499999","2023-09-20T06:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0118,1","00671,1,9,N","004000,1,9,9","+0100,1","+0100,1","99999,9","04,1,+00183,1,99,9","08,1,+00671,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00183,1,99,9,99,9","09870,1,99999,9","59,1",,,"MET063METAR ENSO 200650Z 11023KT 4000 RADZ SCT006 OVC022 10/10 Q0987=",
"01001499999","2023-09-20T07:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0098,1","00549,1,9,N","004000,1,9,9","+0100,1","+0100,1","99999,9","04,1,+00183,1,99,9","08,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00183,1,99,9,99,9","09870,1,99999,9","59,1",,,"MET063METAR ENSO 200720Z 11019KT 4000 RADZ SCT006 OVC018 10/10 Q0987=",
"01001499999","2023-09-20T07:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0098,1","00457,1,9,N","003000,1,9,9","+0110,1","+0110,1","99999,9","04,1,+00152,1,99,9","07,1,+00457,1,99,9","08,1,+00610,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00152,1,99,9,99,9","09870,1,99999,9","10,1","59,1",,"MET073METAR ENSO 200750Z 12019KT 3000 RADZ BR SCT005 BKN015 OVC020 11/11 Q0987=",
"01001499999","2023-09-20T08:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0093,1","00457,1,9,N","002000,1,9,9","+0120,1","+0120,1","99999,9","04,1,+00152,1,99,9","07,1,+00457,1,99,9","08,1,+00610,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00152,1,99,9,99,9","09880,1,99999,9","10,1","59,1",,"MET073METAR ENSO 200820Z 12018KT 2000 RADZ BR SCT005 BKN015 OVC020 12/12 Q0988=",
"01001499999","2023-09-20T08:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0082,1","00457,1,9,N","002000,1,9,9","+0130,1","+0130,1","99999,9","04,1,+00152,1,99,9","07,1,+00457,1,99,9","08,1,+00610,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00152,1,99,9,99,9","09880,1,99999,9","10,1","59,1",,"MET073METAR ENSO 200850Z 12016KT 2000 RADZ BR SCT005 BKN015 OVC020 13/13 Q0988=",
"01001499999","2023-09-20T09:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","130,1,N,0077,1","00366,1,9,N","002000,1,9,9","+0140,1","+0140,1","99999,9","04,1,+00122,1,99,9","07,1,+00366,1,99,9","08,1,+00457,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00122,1,99,9,99,9","09880,1,99999,9","10,1","59,1",,"MET073METAR ENSO 200920Z 13015KT 2000 RADZ BR SCT004 BKN012 OVC015 14/14 Q0988=",
"01001499999","2023-09-20T09:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","150,1,N,0072,1","00274,1,9,N","001500,1,9,9","+0140,1","+0140,1","99999,9","04,1,+00213,1,99,9","07,1,+00274,1,99,9","08,1,+00366,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00213,1,99,9,99,9","09880,1,99999,9","10,1","59,1",,"MET073METAR ENSO 200950Z 15014KT 1500 RADZ BR SCT007 BKN009 OVC012 14/14 Q0988=",
"01001499999","2023-09-20T10:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","190,1,V,0072,1","00274,1,9,N","002000,1,9,9","+0150,1","+0150,1","99999,9","04,1,+00213,1,99,9","07,1,+00274,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00213,1,99,9,99,9","09880,1,99999,9","10,1","59,1",,"MET074METAR ENSO 201020Z 19014KT 130V240 2000 RADZ BR SCT007 BKN009 15/15 Q0988=",
"01001499999","2023-09-20T10:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","190,1,V,0082,1","00274,1,C,N","001500,1,9,9","+0150,1","+0150,1","99999,9","02,1,+00122,1,99,9","04,1,+00274,1,99,9","07,1,+00457,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00122,1,99,9,99,9","09880,1,99999,9","10,1","59,1","0144,1","MET084METAR ENSO 201050Z 19016G28KT 130V230 1500 RADZ BR FEW004 SCT009 BKN015 15/15 Q0988=",
"01001499999","2023-09-20T11:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","190,1,V,0088,1","00366,1,9,N","006000,1,9,9","+0150,1","+0150,1","99999,9","04,1,+00183,1,99,9","07,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00183,1,99,9,99,9","09880,1,99999,9","10,1","59,1","0139,1","MET083METAR ENSO 201120Z 19017G27KT 150V250 6000 3000N RADZ BR SCT006 BKN012 15/15 Q0988=",
"01001499999","2023-09-20T11:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","190,1,V,0077,1","00183,1,C,N","004000,1,9,9","+0160,1","+0160,1","99999,9","02,1,+00091,1,99,9","04,1,+00183,1,99,9","07,1,+00274,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00091,1,99,9,99,9","09880,1,99999,9","10,1","58,1","0144,1","MET085METAR ENSO 201150Z 19015G28KT 150V230 4000 -RADZ BR FEW003 SCT006 BKN009 16/16 Q0988=",
"01001499999","2023-09-20T12:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","200,1,V,0062,1","00274,1,9,N","009000,1,9,9","+0160,1","+0160,1","99999,9","04,1,+00183,1,99,9","07,1,+00274,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00183,1,99,9,99,9","09880,1,99999,9","61,1",,"0134,1","MET073METAR ENSO 201220Z 20012G26KT 150V260 9000 -RA SCT006 BKN009 16/16 Q0988=",
"01001499999","2023-09-20T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","190,1,V,0072,1","00274,1,9,N","009000,1,9,9","+0160,1","+0160,1","99999,9","04,1,+00183,1,99,9","07,1,+00274,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00183,1,99,9,99,9","09880,1,99999,9","61,1",,"0134,1","MET073METAR ENSO 201250Z 19014G26KT 150V230 9000 -RA SCT006 BKN009 16/16 Q0988=",
"01001499999","2023-09-20T13:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","190,1,V,0067,1","00183,1,C,N","009000,1,9,9","+0160,1","+0160,1","99999,9","02,1,+00122,1,99,9","04,1,+00183,1,99,9","07,1,+00305,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00122,1,99,9,99,9","09880,1,99999,9","61,1",,"0134,1","MET080METAR ENSO 201320Z 19013G26KT 140V250 9000 -RA FEW004 SCT006 BKN010 16/16 Q0988=",
"01001499999","2023-09-20T13:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","200,1,V,0067,1","00305,1,9,N","009999,1,9,9","+0160,1","+0160,1","99999,9","04,1,+00183,1,99,9","07,1,+00305,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00183,1,99,9,99,9","09880,1,99999,9","61,1",,"0129,1","MET073METAR ENSO 201350Z 20013G25KT 140V240 9999 -RA SCT006 BKN010 16/16 Q0988=",
"01001499999","2023-09-20T14:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","190,1,V,0072,1","00305,1,9,N","009000,1,9,9","+0160,1","+0160,1","99999,9","04,1,+00213,1,99,9","07,1,+00305,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00213,1,99,9,99,9","09880,1,99999,9","58,1",,"0129,1","MET075METAR ENSO 201420Z 19014G25KT 150V230 9000 -RADZ SCT007 BKN010 16/16 Q0988=",
"01001499999","2023-09-21T06:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0057,1","00549,1,C,N","009999,1,9,9","+0130,1","+0130,1","99999,9","02,1,+00122,1,99,9","04,1,+00549,1,99,9","07,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00122,1,99,9,99,9","09880,1,99999,9","61,1",,,"MET069METAR ENSO 210620Z 12011KT 9999 -RA FEW004 SCT018 BKN060 13/13 Q0988=",
"01001499999","2023-09-21T06:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0062,1","00610,1,C,N","009999,1,9,9","+0130,1","+0130,1","99999,9","02,1,+00183,1,99,9","04,1,+00610,1,99,9","07,1,+01981,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00183,1,99,9,99,9","09880,1,99999,9","61,1",,,"MET069METAR ENSO 210650Z 11012KT 9999 -RA FEW006 SCT020 BKN065 13/13 Q0988=",
"01001499999","2023-09-21T07:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0057,1","00549,1,C,N","009999,1,9,9","+0130,1","+0130,1","99999,9","02,1,+00152,1,99,9","04,1,+00549,1,99,9","07,1,+01981,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00152,1,99,9,99,9","09890,1,99999,9","61,1",,,"MET069METAR ENSO 210720Z 12011KT 9999 -RA FEW005 SCT018 BKN065 13/13 Q0989=",
"01001499999","2023-09-21T07:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","130,1,N,0062,1","00427,1,C,N","009999,1,9,9","+0130,1","+0130,1","99999,9","02,1,+00213,1,99,9","04,1,+00427,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00213,1,99,9,99,9","09890,1,99999,9",,,,"MET065METAR ENSO 210750Z 13012KT 9999 FEW007 SCT014 BKN080 13/13 Q0989=",
"01001499999","2023-09-21T08:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","150,1,N,0067,1","00427,1,C,N","009999,1,9,9","+0130,1","+0130,1","99999,9","02,1,+00305,1,99,9","04,1,+00427,1,99,9","07,1,+02743,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","09900,1,99999,9",,,,"MET065METAR ENSO 210820Z 15013KT 9999 FEW010 SCT014 BKN090 13/13 Q0990=",
"01001499999","2023-09-21T08:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","150,1,N,0051,1","00792,1,C,N","009999,1,9,9","+0130,1","+0130,1","99999,9","02,1,+00396,1,99,9","04,1,+00792,1,99,9","07,1,+02743,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00396,1,99,9,99,9","09900,1,99999,9","16,1",,,"MET070METAR ENSO 210850Z 15010KT 9999 VCSH FEW013 SCT026 BKN090 13/13 Q0990=",
"01001499999","2023-09-21T09:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","150,1,N,0051,1","00732,1,C,N","009999,1,9,9","+0130,1","+0130,1","99999,9","02,1,+00427,1,99,9","04,1,+00732,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00427,1,99,9,99,9","09900,1,99999,9","80,1",,,"MET071METAR ENSO 210920Z 15010KT 9999 -SHRA FEW014 SCT024 BKN080 13/13 Q0990=",
"01001499999","2023-09-21T09:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","160,1,V,0051,1","00671,1,C,N","009999,1,9,9","+0140,1","+0120,1","99999,9","02,1,+00427,1,99,9","04,1,+00671,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00427,1,99,9,99,9","09910,1,99999,9",,,,"MET073METAR ENSO 210950Z 16010KT 120V200 9999 FEW014 SCT022 BKN080 14/12 Q0991=",
"01001499999","2023-09-21T10:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","150,1,V,0067,1","00640,1,C,N","009999,1,9,9","+0140,1","+0130,1","99999,9","02,1,+00427,1,99,9","04,1,+00640,1,99,9","07,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00427,1,99,9,99,9","09910,1,99999,9","16,1",,,"MET078METAR ENSO 211020Z 15013KT 130V190 9999 VCSH FEW014 SCT021 BKN060 14/13 Q0991=",
"01001499999","2023-09-21T10:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","150,1,N,0067,1","00914,1,C,N","009999,1,9,9","+0140,1","+0140,1","99999,9","02,1,+00427,1,99,9","04,1,+00914,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00427,1,99,9,99,9","09910,1,99999,9","16,1",,,"MET063METAR ENSO 211050Z 15013KT 9999 VCSH FEW014 SCT030 14/14 Q0991=",
"01001499999","2023-09-21T11:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","150,1,N,0077,1","01920,1,C,N","009999,1,9,9","+0150,1","+0130,1","99999,9","04,1,+00427,1,99,9","04,1,+01920,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00427,1,99,9,99,9","09910,1,99999,9","16,1",,,"MET063METAR ENSO 211120Z 15015KT 9999 VCSH SCT014 SCT063 15/13 Q0991=",
"01001499999","2023-09-21T11:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","150,1,N,0067,1","99999,9,9,N","009999,1,9,9","+0160,1","+0130,1","99999,9","04,1,+00427,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00427,1,99,9,99,9","09920,1,99999,9",,,,"MET051METAR ENSO 211150Z 15013KT 9999 SCT014 16/13 Q0992=",
"01001499999","2023-09-21T12:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","150,1,N,0077,1","00427,1,C,N","009999,1,9,9","+0150,1","+0130,1","99999,9","07,1,+00427,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00427,1,99,9,99,9","09920,1,99999,9",,,,"MET051METAR ENSO 211220Z 15015KT 9999 BKN014 15/13 Q0992=",
"01001499999","2023-09-21T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","150,1,N,0067,1","00610,1,9,N","009999,1,9,9","+0150,1","+0140,1","99999,9","02,1,+00427,1,99,9","07,1,+00610,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00427,1,99,9,99,9","09920,1,99999,9","80,1",,,"MET067METAR ENSO 211250Z 15013KT 9999 -SHRA FEW014 BKN020TCU 15/14 Q0992=",
"01001499999","2023-09-21T13:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","140,1,N,0077,1","00762,1,C,N","009999,1,9,9","+0150,1","+0140,1","99999,9","02,1,+00457,1,99,9","04,1,+00762,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","09920,1,99999,9","80,1",,,"MET067METAR ENSO 211320Z 14015KT 9999 -SHRA FEW015 SCT025TCU 15/14 Q0992=",
"01001499999","2023-09-21T13:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","160,1,N,0062,1","00671,1,C,N","009999,1,9,9","+0150,1","+0140,1","99999,9","02,1,+00488,1,99,9","04,1,+00671,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","09920,1,99999,9","16,1",,,"MET066METAR ENSO 211350Z 16012KT 9999 VCSH FEW016 SCT022TCU 15/14 Q0992=",
